id,qid1,qid2,question1,question2,is_duplicate,cwc_min,cwc_max,csc_min,csc_max,ctc_min,ctc_max,last_word_eq,first_word_eq,abs_len_diff,mean_len,token_set_ratio,token_sort_ratio,fuzz_ratio,fuzz_partial_ratio,longest_substr_ratio
502,1002,1003,what will most likely cause world war iii ,is world war iii imminent ,0,0.7499812504687383,0.5999880002399952,0.0,0.0,0.5999880002399952,0.374995312558593,0.0,0.0,3.0,6.5,68,55,48,65,0.5555555555555556
503,1004,1005,is civil war likely after the us presidential election ,is the us at risk of some type of uprising after the election ,1,0.3999920001599968,0.3333277778703688,0.9999666677777408,0.4999916668055532,0.5555493827846357,0.384612426058261,1.0,1.0,4.0,11.0,67,57,54,55,0.1964285714285714
504,1006,1007,which european country is the best for asylum seekers ,what are the best countries for whistleblowers to seek asylum ,0,0.3999920001599968,0.3999920001599968,0.4999875003124922,0.3999920001599968,0.4444395062277086,0.3999960000399996,0.0,0.0,1.0,9.5,65,63,51,52,0.1818181818181818
505,1008,1009,where and how do the crop circles get generated ,what are crop circles ,1,0.9999500024998748,0.4999875003124922,0.0,0.0,0.4999875003124922,0.2222197531138543,0.0,0.0,5.0,6.5,73,50,53,77,0.6521739130434783
506,1010,1011,will baking soda help pass a urine test ,how does baking soda help you pass a drug test ,1,0.8333194446759221,0.8333194446759221,0.4999750012499374,0.2499937501562461,0.7499906251171861,0.5999940000599994,1.0,0.0,2.0,9.0,84,71,75,81,0.4390243902439024
507,1012,1013,what is zika virus and how is it transmitted ,how is zika virus spread ,1,0.6666444451851604,0.6666444451851604,0.9999500024998748,0.3999920001599968,0.7999840003199936,0.4444395062277086,0.0,0.0,4.0,7.0,83,65,59,76,0.5769230769230769
508,1014,1015,what is the best way to learn algebra by yourself ,how do you learn algebra 1 fast ,1,0.4999875003124922,0.4999875003124922,0.0,0.0,0.2857102041399408,0.1999980000199998,0.0,0.0,3.0,8.5,62,52,55,62,0.4545454545454545
509,1016,1017,how does it feel to retake a class in college ,does retaking subjects in college affect future job prospects ,0,0.2499937501562461,0.1428551020699704,0.9999500024998748,0.3333277778703688,0.3333296296707814,0.2999970000299997,0.0,0.0,1.0,9.5,62,58,45,54,0.2765957446808511
510,1018,1019,does google display network require any site to have it seo  on page and off page optimized  first before they can proceed with gdn  is this possible ,how can i get my name off the first page on google search ,0,0.4999916668055532,0.2499979166840276,0.4285653062099113,0.2142841836844022,0.4615349112699133,0.222221399180003,0.0,0.0,14.0,20.0,66,46,37,50,0.135593220338983
511,1020,1021,how hard is it to fake appearing  spiritual  in a christian community ,why did the battle of agincourt happen  how does it compare to the battle of edge hill ,0,0.0,0.0,0.4999916668055532,0.374995312558593,0.2499979166840276,0.1764695501791165,0.0,0.0,5.0,14.5,46,41,40,41,0.0704225352112676
512,1022,1023,what is an actinomorphic flower ,flowers  what is vaijanti ,0,0.0,0.0,0.9999500024998748,0.6666444451851604,0.4999875003124922,0.3999920001599968,0.0,0.0,1.0,4.5,51,51,43,50,0.2962962962962963
513,1024,1025,what is the best place for sex ,what is the best place to have sex from ,1,0.9999666677777408,0.9999666677777408,0.7499812504687383,0.4999916668055532,0.8571306124198226,0.6666592593415629,0.0,1.0,2.0,8.0,93,84,81,87,0.71875
514,1026,1027,do people with anemia die younger ,does anemia increase irritability ,0,0.3333222225925802,0.2499937501562461,0.0,0.0,0.2499937501562461,0.1666638889351844,0.0,0.0,2.0,5.0,48,48,45,47,0.2285714285714285
515,1028,1029,how do you feel about the new macbook pro  late 2016 ,should i get the new macbook pro ,1,0.7499812504687383,0.4999916668055532,0.3333222225925802,0.1999960000799984,0.5714204082798817,0.363633057881292,0.0,0.0,4.0,9.0,75,53,64,76,0.6470588235294118
516,1030,1031,does covering your head while sleeping cause brain damage ,does binge drinking cause long term brain damage ,0,0.4999916668055532,0.4285653062099113,0.999900009999,0.3333222225925802,0.499993750078124,0.4444395062277086,1.0,1.0,1.0,8.5,69,61,63,59,0.28
517,1032,1033,what are the major differences between chinese culture and western cultures ,what is the difference between chinese and western culture ,1,0.7499812504687383,0.4999916668055532,0.7999840003199936,0.7999840003199936,0.7777691358984901,0.636357851292261,0.0,1.0,2.0,10.0,86,84,84,81,0.35
518,1034,1035,what are scraping techniques ,what are some good free web scrapers   scraping techniques ,1,0.9999500024998748,0.3333277778703688,0.9999500024998748,0.6666444451851604,0.9999750006249843,0.4444395062277086,1.0,1.0,5.0,6.5,100,67,65,79,0.7
519,1036,1037,i am 29y old  i have diabetic type 2  recently my sugar level was increased to 150  fasting   i do exercise and eat whole grains  why this happening ,where can i find the best security cameras ,0,0.0,0.0,0.2499937501562461,0.0999990000099999,0.124998437519531,0.0357141581637208,0.0,0.0,20.0,18.0,36,35,27,42,0.0681818181818181
520,1038,1039,is it healthy to eat egg whites every day ,is it healthy to eat one chicken every day ,1,0.6666555557407376,0.6666555557407376,0.9999666677777408,0.9999666677777408,0.7777691358984901,0.7777691358984901,1.0,1.0,0.0,9.0,85,75,87,86,0.4883720930232558
521,1040,1041,what words rank the highest on dictionary com own difficulty index ,can hindi words get a place in the oxford dictionary ,0,0.3333277778703688,0.2857102041399408,0.2499937501562461,0.2499937501562461,0.2999970000299997,0.272724793410969,0.0,0.0,1.0,10.5,64,61,47,55,0.2222222222222222
522,1042,1043,why can not i feel remorse or empathy at all ,why do i not feel remorse ,0,0.9999500024998748,0.6666444451851604,0.7499812504687383,0.4285653062099113,0.8333194446759221,0.4999950000499995,0.0,1.0,4.0,8.0,94,67,61,81,0.5185185185185185
523,1044,1045,how many minutes of cardio a day should i do ,how many minutes of yoga can be done in a day ,0,0.7499812504687383,0.5999880002399952,0.4999916668055532,0.4999916668055532,0.5999940000599994,0.545449586821938,0.0,1.0,1.0,10.5,79,79,67,67,0.4347826086956521
524,1046,1047,why is my dog biting me ,why did my dog bite me ,0,0.4999750012499374,0.4999750012499374,0.7499812504687383,0.7499812504687383,0.6666555557407376,0.6666555557407376,1.0,1.0,0.0,6.0,84,80,84,83,0.4583333333333333
525,1048,1049,how can i treat a severe foot sprain ,how can i get a severe foot sprain ,0,0.7499812504687383,0.7499812504687383,0.9999750006249843,0.9999750006249843,0.874989062636717,0.874989062636717,1.0,1.0,0.0,8.0,94,86,94,91,0.6388888888888888
526,1050,1051,how can a severe crick in the neck be treated ,what are some symptoms of a severe crick in the neck ,0,0.7499812504687383,0.7499812504687383,0.4999916668055532,0.4285653062099113,0.5999940000599994,0.545449586821938,0.0,0.0,1.0,10.5,73,64,62,74,0.5957446808510638
527,1052,1053,what are the best places to recommend foreigners to visit in nepal ,what are the best places to visit in nepal ,1,0.9999750006249843,0.6666555557407376,0.999980000399992,0.999980000399992,0.9999888890123444,0.7499937500520829,1.0,1.0,3.0,10.5,100,78,78,72,0.6363636363636364
528,1054,1055,who do i activate the dlc of skyrim in a laptop  ive got it working on my computer after doing the command lines  but did the same on laptop  to no use  ,i am tired of the laptops ive bought getting old and slow after 2ish years  do desktops degrade as quickly  will getting a solid state drive laptop desktop help increase its longevity ,0,0.181816528940646,0.0999995000024999,0.545449586821938,0.3529391003582331,0.2499992187524413,0.2499992187524413,0.0,0.0,0.0,32.0,53,55,46,46,0.0519480519480519
529,1056,1057,how should i prepare for hsbc glt placement tests ,which company should i choose  hsbc  glt  or cybage software ,0,0.3999920001599968,0.3333277778703688,0.4999875003124922,0.4999875003124922,0.4444395062277086,0.3999960000399996,0.0,0.0,1.0,9.5,58,45,53,56,0.196078431372549
530,1058,1059,did any indian writers authors ever use a pen name ,how badly did donald trump miscalculate his run would have on his  brand  value ,0,0.0,0.0,0.3333222225925802,0.1999960000799984,0.0999990000099999,0.071428061228134,0.0,0.0,4.0,12.0,44,39,43,47,0.0769230769230769
531,1060,1061,how do i register institute providing training in various programming languages for vocational courses as it will exempt it from the service tax ,how much marks should i score in ssc cpo to get delhi police ,0,0.0,0.0,0.5999880002399952,0.2999970000299997,0.2307674556349566,0.1304342155034108,0.0,1.0,10.0,18.0,39,37,36,44,0.064516129032258
532,1062,1063,how imminent is world war iii ,are we heading toward world war 3 ,1,0.4999875003124922,0.3999920001599968,0.0,0.0,0.3333277778703688,0.2857102041399408,0.0,0.0,1.0,6.5,52,48,52,57,0.3548387096774194
533,1064,1065,how do you write a song ,how do i write a song ,1,0.9999500024998748,0.9999500024998748,0.7499812504687383,0.7499812504687383,0.8333194446759221,0.8333194446759221,1.0,1.0,0.0,6.0,95,86,91,86,0.6086956521739131
534,1066,1067,what could be narendra modi own next move after demonetization ,what is next step after demonetization ,1,0.6666444451851604,0.3333277778703688,0.6666444451851604,0.4999875003124922,0.6666555557407376,0.3999960000399996,1.0,1.0,4.0,8.0,88,66,68,77,0.55
535,1068,1069,if you have me  you want to share me  if you share me  you have not got me  what am i ,if you have me  you want to share me  if you share me  you do not get me  what am i ,1,0.6666444451851604,0.6666444451851604,0.9999888890123444,0.8999910000899991,0.5238070294903358,0.5238070294903358,1.0,1.0,0.0,21.0,95,95,95,94,0.6941176470588235
536,1070,1071,what is an interesting fact that you know and i do not  but should not ,what is the most interesting fact that most people do not know about ,1,0.9999666677777408,0.7499812504687383,0.6249921875976551,0.454541322351615,0.6153798816932178,0.5333297778014814,0.0,1.0,2.0,14.0,80,76,68,68,0.3285714285714285
537,1072,1073,what is the problem with controlled fusion ,why have not we developed a fusion reactor capable of generating more energy than it consumes  what are the problems we face ,0,0.3333222225925802,0.1111098765569271,0.4999875003124922,0.1666652777893517,0.4285653062099113,0.136363016531743,0.0,0.0,15.0,14.5,53,42,34,53,0.2727272727272727
538,1074,1075,where do i find 3ds emulator for android ,is there a working nintendo 3ds emulator for pc ,1,0.4999875003124922,0.3999920001599968,0.2499937501562461,0.2499937501562461,0.374995312558593,0.3333296296707814,0.0,0.0,1.0,8.5,67,60,67,68,0.4285714285714285
539,1076,1077,i want to start my clothes boutique in india  from where can i buy cheap wholesale clothes ,where can i buy cheap clothes in bulk ,0,0.7499812504687383,0.374995312558593,0.9999750006249843,0.5714204082798817,0.874989062636717,0.411762283751272,0.0,0.0,9.0,12.5,93,56,46,74,0.5641025641025641
540,1078,1079,how can i become a true computer science engineer ,how do i become a good computer science engineer ,1,0.7999840003199936,0.7999840003199936,0.7499812504687383,0.7499812504687383,0.7777691358984901,0.7777691358984901,1.0,1.0,0.0,9.0,91,82,87,86,0.54
541,1080,1081,is it necessary to unlock bootloader before rooting android phones ,how clockworkmod works for phones not having bootloader unlocked ,0,0.3999920001599968,0.3333277778703688,0.0,0.0,0.2222197531138543,0.1999980000199998,0.0,0.0,1.0,9.5,60,45,43,46,0.1818181818181818
542,1082,1083,what is bss engineer ,is it right option from being android developer to become translator after 3 years in software development field ,0,0.0,0.0,0.4999750012499374,0.1428551020699704,0.2499937501562461,0.0555552469152949,0.0,0.0,14.0,11.0,23,23,21,43,0.1363636363636363
543,1084,1085,why do i get punished by quora moderators when i put israel and judaism in a negative light ,how do i excel in computer sciece   programing without wasting four years in cs degree in indian engineering college ,0,0.0,0.0,0.7499812504687383,0.374995312558593,0.1666657407458847,0.1578939058215483,0.0,0.0,1.0,18.5,40,37,44,46,0.064516129032258
544,1086,1087,what can you do in lucid dreams ,how was your experience of lucid dreaming ,1,0.4999750012499374,0.3333222225925802,0.0,0.0,0.1428551020699704,0.1428551020699704,0.0,0.0,0.0,7.0,58,58,61,56,0.3636363636363636
545,1088,1089,what does it feel like to be beautiful ,what does it feel like to be attractive and desired by many ,0,0.6666444451851604,0.3999920001599968,0.999980000399992,0.7142755103498521,0.874989062636717,0.5833284722627311,0.0,1.0,4.0,10.0,85,66,66,82,0.725
546,1090,1091,is it possible to do ca after 12th science ,what should be done further to apply for ph d fellowship from a government institution if i have cleared tifr gs 2016 written test ,0,0.0,0.0,0.1999960000799984,0.0833326388946758,0.1111098765569271,0.0416664930562789,0.0,0.0,15.0,16.5,33,30,30,44,0.0909090909090909
547,1092,1093,how can i hack someones whatsapp account ,how can i hack another whatsapp account ,1,0.7499812504687383,0.7499812504687383,0.9999666677777408,0.9999666677777408,0.8571306124198226,0.8571306124198226,1.0,1.0,0.0,7.0,89,78,86,85,0.4390243902439024
548,1094,1095,what is it like to study math at ucla ,could usc buy ucla ,0,0.2499937501562461,0.2499937501562461,0.0,0.0,0.2499937501562461,0.1111098765569271,1.0,0.0,5.0,6.5,36,36,36,53,0.3
549,1096,1097,what is the best lesson in life ,what is the most important lesson you have learned from life ,1,0.6666444451851604,0.4999875003124922,0.7499812504687383,0.4285653062099113,0.7142755103498521,0.454541322351615,1.0,1.0,4.0,9.0,85,62,62,62,0.3636363636363636
550,1098,1099,what are some interesting mobile apps ,what are the best mobile apps for recruiters ,0,0.6666444451851604,0.4999875003124922,0.6666444451851604,0.4999875003124922,0.6666555557407376,0.499993750078124,0.0,1.0,2.0,7.0,70,67,64,71,0.3333333333333333
551,1100,1101,how will trump own presidency affect indian students who are planning to do a phd in the us ,how would trump presidency affect indian students in the us ,1,0.8571306124198226,0.7499906251171861,0.9999666677777408,0.2999970000299997,0.8999910000899991,0.4999972222376542,1.0,1.0,8.0,14.0,95,76,75,82,0.5737704918032787
552,1102,1103,what are the various batman movies in the series   in order ,what is the order of the batman  arkham games ,0,0.4999875003124922,0.3999920001599968,0.4999875003124922,0.4999875003124922,0.4444395062277086,0.363633057881292,0.0,1.0,2.0,10.0,73,65,48,52,0.1702127659574468
553,1104,1105,what are the best daily life hacks one can use to make his life easy ,what are the hacks in daily life ,1,0.9999666677777408,0.374995312558593,0.7499812504687383,0.4999916668055532,0.8571306124198226,0.399997333351111,0.0,1.0,8.0,11.0,95,62,56,79,0.3823529411764705
554,1106,1107,how much weight will i lose by not eating for a week ,how much weight do i lose by purging after every time i eat ,0,0.5999880002399952,0.4285653062099113,0.5999880002399952,0.4285653062099113,0.4999958333680552,0.4615349112699133,0.0,1.0,1.0,12.5,68,67,67,70,0.2962962962962963
